    0.65366E-02    0.18242E+05
    0.66686E-02    0.18462E+05
    0.68033E-02    0.18681E+05
    0.69408E-02    0.18900E+05
    0.70810E-02    0.19118E+05
    0.72240E-02    0.19336E+05
    0.73700E-02    0.19553E+05
    0.75189E-02    0.19768E+05
    0.76708E-02    0.19983E+05
    0.78257E-02    0.20196E+05
    0.79838E-02    0.20408E+05
    0.81451E-02    0.20618E+05
    0.83096E-02    0.20826E+05
    0.84775E-02    0.21032E+05
    0.86488E-02    0.21236E+05
    0.88235E-02    0.21438E+05
    0.90017E-02    0.21637E+05
    0.91836E-02    0.21833E+05
    0.93691E-02    0.22026E+05
    0.95583E-02    0.22216E+05
    0.97514E-02    0.22402E+05
    0.99484E-02    0.22585E+05
    0.10149E-01    0.22764E+05
    0.10354E-01    0.22938E+05
    0.10564E-01    0.23109E+05
    0.10777E-01    0.23275E+05
    0.10995E-01    0.23435E+05
    0.11217E-01    0.23591E+05
    0.11443E-01    0.23742E+05
    0.11675E-01    0.23886E+05
    0.11910E-01    0.24025E+05
    0.12151E-01    0.24158E+05
    0.12397E-01    0.24284E+05
    0.12647E-01    0.24404E+05
    0.12902E-01    0.24516E+05
    0.13163E-01    0.24622E+05
    0.13429E-01    0.24719E+05
    0.13700E-01    0.24809E+05
    0.13977E-01    0.24891E+05
    0.14259E-01    0.24965E+05
    0.14547E-01    0.25030E+05
    0.14841E-01    0.25085E+05
    0.15141E-01    0.25132E+05
    0.15447E-01    0.25170E+05
    0.15759E-01    0.25197E+05
    0.16077E-01    0.25215E+05
    0.16402E-01    0.25222E+05
    0.16734E-01    0.25219E+05
    0.17072E-01    0.25205E+05
    0.17416E-01    0.25181E+05
    0.17768E-01    0.25145E+05
    0.18127E-01    0.25098E+05
    0.18493E-01    0.25039E+05
    0.18867E-01    0.24969E+05
    0.19248E-01    0.24887E+05
    0.19637E-01    0.24794E+05
    0.20034E-01    0.24688E+05
    0.20438E-01    0.24570E+05
    0.20851E-01    0.24440E+05
    0.21272E-01    0.24298E+05
    0.21702E-01    0.24144E+05
    0.22141E-01    0.23978E+05
    0.22588E-01    0.23801E+05
    0.23044E-01    0.23611E+05
    0.23510E-01    0.23410E+05
    0.23985E-01    0.23197E+05
    0.24469E-01    0.22973E+05
    0.24964E-01    0.22738E+05
    0.25468E-01    0.22493E+05
    0.25982E-01    0.22237E+05
    0.26507E-01    0.21972E+05
    0.27043E-01    0.21697E+05
    0.27589E-01    0.21414E+05
    0.28146E-01    0.21122E+05
    0.28715E-01    0.20823E+05
    0.29295E-01    0.20517E+05
    0.29887E-01    0.20204E+05
    0.30490E-01    0.19886E+05
    0.31106E-01    0.19563E+05
    0.31735E-01    0.19236E+05
    0.32376E-01    0.18907E+05
    0.33030E-01    0.18575E+05
    0.33697E-01    0.18241E+05
    0.34378E-01    0.17907E+05
    0.35072E-01    0.17574E+05
    0.35781E-01    0.17243E+05
    0.36504E-01    0.16913E+05
    0.37241E-01    0.16585E+05
    0.37993E-01    0.16259E+05
    0.38761E-01    0.15937E+05
    0.39544E-01    0.15621E+05
    0.40343E-01    0.15312E+05
    0.41158E-01    0.15010E+05
    0.41989E-01    0.14718E+05
    0.42838E-01    0.14435E+05
    0.43703E-01    0.14162E+05
    0.44586E-01    0.13899E+05
    0.45486E-01    0.13646E+05
    0.46405E-01    0.13405E+05
    0.47343E-01    0.13174E+05
    0.48299E-01    0.12953E+05
    0.49275E-01    0.12742E+05
    0.50270E-01    0.12540E+05
    0.51286E-01    0.12348E+05
    0.52322E-01    0.12163E+05
    0.53379E-01    0.11986E+05
    0.54457E-01    0.11815E+05
    0.55557E-01    0.11650E+05
    0.56680E-01    0.11490E+05
    0.57825E-01    0.11338E+05
    0.58993E-01    0.11195E+05
    0.60184E-01    0.11056E+05
    0.61400E-01    0.10913E+05
    0.62641E-01    0.10763E+05
    0.63906E-01    0.10610E+05
    0.65197E-01    0.10453E+05
    0.66514E-01    0.10290E+05
    0.67858E-01    0.10119E+05
    0.69229E-01    0.99389E+04
    0.70627E-01    0.97487E+04
    0.72054E-01    0.95475E+04
    0.73510E-01    0.93351E+04
    0.74994E-01    0.91115E+04
    0.76509E-01    0.88772E+04
    0.78055E-01    0.86330E+04
    0.79632E-01    0.83804E+04
    0.81241E-01    0.81209E+04
    0.82882E-01    0.78565E+04
    0.84556E-01    0.75894E+04
    0.86264E-01    0.73220E+04
    0.88007E-01    0.70565E+04
    0.89785E-01    0.67957E+04
    0.91598E-01    0.65418E+04
    0.93449E-01    0.62976E+04
    0.95337E-01    0.60651E+04
    0.97263E-01    0.58467E+04
    0.99227E-01    0.56439E+04
    0.10123E+00    0.54581E+04
    0.10328E+00    0.52898E+04
    0.10536E+00    0.51390E+04
    0.10749E+00    0.50050E+04
    0.10966E+00    0.48864E+04
    0.11188E+00    0.47815E+04
    0.11414E+00    0.46878E+04
    0.11644E+00    0.46027E+04
    0.11880E+00    0.45233E+04
    0.12120E+00    0.44462E+04
    0.12365E+00    0.43679E+04
    0.12614E+00    0.42847E+04
    0.12869E+00    0.41933E+04
    0.13129E+00    0.40911E+04
    0.13394E+00    0.39768E+04
    0.13665E+00    0.38506E+04
    0.13941E+00    0.37140E+04
    0.14223E+00    0.35698E+04
    0.14510E+00    0.34213E+04
    0.14803E+00    0.32721E+04
    0.15102E+00    0.31255E+04
    0.15407E+00    0.29848E+04
    0.15718E+00    0.28530E+04
    0.16036E+00    0.27330E+04
    0.16360E+00    0.26270E+04
    0.16690E+00    0.25360E+04
    0.17028E+00    0.24592E+04
    0.17371E+00    0.23945E+04
    0.17722E+00    0.23386E+04
    0.18080E+00    0.22876E+04
    0.18446E+00    0.22379E+04
    0.18818E+00    0.21862E+04
    0.19198E+00    0.21297E+04
    0.19586E+00    0.20662E+04
    0.19982E+00    0.19950E+04
    0.20386E+00    0.19169E+04
    0.20797E+00    0.18344E+04
    0.21218E+00    0.17506E+04
    0.21646E+00    0.16691E+04
    0.22083E+00    0.15930E+04
    0.22530E+00    0.15248E+04
    0.22985E+00    0.14657E+04
    0.23449E+00    0.14155E+04
    0.23923E+00    0.13729E+04
    0.24406E+00    0.13348E+04
    0.24899E+00    0.12982E+04
    0.25402E+00    0.12605E+04
    0.25915E+00    0.12196E+04
    0.26439E+00    0.11750E+04
    0.26973E+00    0.11271E+04
    0.27518E+00    0.10776E+04
    0.28074E+00    0.10289E+04
    0.28641E+00    0.98348E+03
    0.29219E+00    0.94275E+03
    0.29810E+00    0.90691E+03
    0.30412E+00    0.87532E+03
    0.31026E+00    0.84646E+03
    0.31653E+00    0.81861E+03
    0.32292E+00    0.78995E+03
    0.32945E+00    0.75978E+03
    0.33610E+00    0.72844E+03
    0.34289E+00    0.69698E+03
    0.34982E+00    0.66683E+03
    0.35689E+00    0.63891E+03
    0.36409E+00    0.61366E+03
    0.37145E+00    0.59067E+03
    0.37895E+00    0.56897E+03
    0.38661E+00    0.54769E+03
    0.39442E+00    0.52612E+03
    0.40239E+00    0.50437E+03
    0.41052E+00    0.48296E+03
    0.41881E+00    0.46249E+03
    0.42727E+00    0.44347E+03
    0.43590E+00    0.42578E+03
    0.44471E+00    0.40903E+03
    0.45369E+00    0.39277E+03
    0.46286E+00    0.37668E+03
    0.47221E+00    0.36088E+03
    0.48174E+00    0.34563E+03
    0.49148E+00    0.33112E+03
    0.50141E+00    0.31747E+03
    0.51153E+00    0.30446E+03
    0.52187E+00    0.29188E+03
    0.53241E+00    0.27965E+03
    0.54317E+00    0.26780E+03
    0.55414E+00    0.25642E+03
    0.56533E+00    0.24561E+03
    0.57675E+00    0.23527E+03
    0.58840E+00    0.22534E+03
    0.60029E+00    0.21575E+03
    0.61242E+00    0.20652E+03
    0.62479E+00    0.19766E+03
    0.63741E+00    0.18920E+03
    0.65029E+00    0.18110E+03
    0.66342E+00    0.17332E+03
    0.67683E+00    0.16585E+03
    0.69050E+00    0.15868E+03
    0.70445E+00    0.15181E+03
    0.71868E+00    0.14521E+03
    0.73320E+00    0.13888E+03
    0.74801E+00    0.13282E+03
    0.76312E+00    0.12700E+03
    0.77854E+00    0.12143E+03
    0.79426E+00    0.11609E+03
    0.81031E+00    0.11098E+03
    0.82668E+00    0.10608E+03
    0.84338E+00    0.10139E+03
    0.86041E+00    0.96899E+02
    0.87780E+00    0.92599E+02
    0.89553E+00    0.88482E+02
    0.91362E+00    0.84541E+02
    0.93208E+00    0.80769E+02
    0.95091E+00    0.77158E+02
    0.97011E+00    0.73702E+02
    0.98971E+00    0.70395E+02
    0.10097E+01    0.67230E+02
    0.10301E+01    0.64202E+02
    0.10509E+01    0.61305E+02
    0.10721E+01    0.58533E+02
    0.10938E+01    0.55882E+02
    0.11159E+01    0.53347E+02
    0.11384E+01    0.50922E+02
    0.11614E+01    0.48604E+02
    0.11849E+01    0.46387E+02
    0.12088E+01    0.44268E+02
    0.12333E+01    0.42243E+02
    0.12582E+01    0.40306E+02
    0.12836E+01    0.38456E+02
    0.13095E+01    0.36688E+02
    0.13360E+01    0.34998E+02
    0.13630E+01    0.33384E+02
    0.13905E+01    0.31842E+02
    0.14186E+01    0.30369E+02
    0.14472E+01    0.28961E+02
    0.14765E+01    0.27618E+02
    0.15063E+01    0.26334E+02
    0.15367E+01    0.25109E+02
    0.15678E+01    0.23939E+02
    0.15994E+01    0.22822E+02
    0.16318E+01    0.21756E+02
    0.16647E+01    0.20738E+02
    0.16984E+01    0.19766E+02
    0.17327E+01    0.18839E+02
    0.17677E+01    0.17954E+02
    0.18034E+01    0.17109E+02
    0.18398E+01    0.16303E+02
    0.18770E+01    0.15533E+02
    0.19149E+01    0.14799E+02
    0.19536E+01    0.14098E+02
    0.19930E+01    0.13430E+02
    0.20333E+01    0.12792E+02
    0.20744E+01    0.12184E+02
    0.21163E+01    0.11604E+02
    0.21590E+01    0.11051E+02
    0.22026E+01    0.10523E+02
    0.22471E+01    0.10021E+02
    0.22925E+01    0.95423E+01
    0.23388E+01    0.90862E+01
    0.23861E+01    0.86518E+01
    0.24343E+01    0.82380E+01
